generation,entity_id,alpha,theta,max_field_sizes,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,fitness
207,13,1.22,4.3,37,1.314,0.624,3.054,0.72,0.958,0.767,1.624,2.187,0.624,5.761,0.798,19.708,5.908,1.516,1.171,9.499,19.708,0.798,0.0,0.0,0.0,0.0,65.725,5.5,178.0,65.683,0.024,0.851,13.147,12.54,13.76,0.349,13.02,12.945,13.48,13.76,12.54,657.35,627.0,688.0,17.465,651.0,647.25,674.0,688.0,627.0,0.19353784640717533
207,14,3.48,5.02,16,2.502,1.897,3.384,0.38,2.403,2.223,2.726,3.384,1.897,3.844,1.902,9.078,2.017,2.984,2.472,4.771,5.812,1.902,0.0,0.0,0.0,0.0,41.45,9.0,179.25,43.39,0.029,1.0,2.384,2.24,2.52,0.079,2.39,2.33,2.445,2.52,2.24,119.2,112.0,126.0,3.97,119.5,116.5,122.25,126.0,112.0,0.04382395499412911
207,15,11.66,4.2,61,6.358,4.913,8.402,0.805,6.172,5.895,6.753,7.692,4.913,5.025,3.762,6.724,0.863,5.0,4.3,5.592,6.724,3.762,0.0,0.0,0.0,0.0,23.77,16.5,39.5,5.847,0.028,1.0,1.545,1.4,1.66,0.068,1.54,1.5,1.585,1.66,1.4,77.25,70.0,83.0,3.419,77.0,75.0,79.25,83.0,70.0,0.00035372488627770853
207,16,5.78,0.02,39,0.026,0.0,0.269,0.063,0.0,0.0,0.0,0.0,0.0,0.511,0.0,5.345,1.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.175,0.0,106.5,25.063,0.032,0.872,338.249,337.04,340.34,0.774,338.33,337.6,338.62,339.14,337.04,16912.45,16852.0,17017.0,38.715,16916.5,16880.0,16931.0,16957.0,16852.0,0.9683922512454188
207,17,4.8,4.68,93,4.641,2.061,14.949,3.425,3.32,2.917,3.896,4.658,2.061,8.278,1.798,39.681,9.747,3.383,2.57,7.98,13.63,1.798,0.0,0.0,0.0,0.0,51.825,11.0,167.75,51.697,0.025,1.0,5.32,5.02,5.54,0.126,5.33,5.275,5.395,5.54,5.18,266.0,251.0,277.0,6.317,266.5,263.75,269.75,277.0,259.0,0.0030226847619756305
207,18,6.56,0.02,50,0.083,0.0,0.415,0.119,0.0,0.0,0.176,0.415,0.0,1.652,0.0,8.131,2.351,0.0,0.0,3.494,8.131,0.0,0.0,0.0,0.0,0.0,32.925,0.0,162.0,46.844,0.037,0.926,382.681,380.84,385.22,1.022,382.77,382.17,383.28,383.66,380.84,19134.05,19042.0,19261.0,51.109,19138.5,19108.5,19164.0,19183.0,19042.0,0.9009329018068503
207,19,2.5,0.02,22,0.026,0.0,0.232,0.065,0.0,0.0,0.0,0.0,0.0,0.496,0.0,4.617,1.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.875,0.0,92.0,25.102,0.019,0.563,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9683922512454188
208,0,5.78,0.02,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.831,225.642,223.18,226.64,0.717,225.79,225.39,226.055,226.64,224.88,11282.1,11159.0,11332.0,35.84,11289.5,11269.5,11302.75,11332.0,11244.0,1.0
208,1,12.3,0.02,23,0.641,0.141,1.208,0.322,0.537,0.429,0.995,1.208,0.141,7.224,2.205,11.56,2.693,6.613,5.81,9.699,11.56,2.205,0.0,0.0,0.0,0.0,111.725,41.0,163.5,37.509,0.03,0.998,95.568,94.82,96.12,0.313,95.64,95.32,95.86,96.12,94.82,4778.4,4741.0,4806.0,15.651,4782.0,4766.0,4793.0,4806.0,4741.0,0.4487124111865409
208,2,2.5,4.28,22,1.934,1.21,2.954,0.466,1.98,1.506,2.19,2.954,1.21,4.535,1.16,13.224,3.385,3.199,1.947,5.881,10.655,1.16,0.0,0.0,0.0,0.0,56.525,6.0,153.0,49.872,0.028,0.997,4.306,3.94,4.56,0.146,4.3,4.255,4.405,4.56,4.06,215.3,197.0,228.0,7.288,215.0,212.75,220.25,228.0,203.0,0.08917323436086964
208,3,5.78,0.02,39,0.026,0.0,0.269,0.063,0.0,0.0,0.0,0.0,0.0,0.511,0.0,5.345,1.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.175,0.0,106.5,25.063,0.032,0.872,338.249,337.04,340.34,0.774,338.33,337.6,338.62,339.14,337.04,16912.45,16852.0,17017.0,38.715,16916.5,16880.0,16931.0,16957.0,16852.0,0.9683922512454188
208,4,3.48,0.02,93,0.053,0.0,0.298,0.093,0.0,0.0,0.068,0.152,0.0,0.981,0.0,4.918,1.718,0.0,0.0,1.189,1.506,0.0,0.0,0.0,0.0,0.0,19.35,0.0,98.0,33.855,0.025,0.708,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9362307472184007
208,5,5.78,0.02,12,0.605,0.0,1.165,0.295,0.602,0.363,0.788,1.165,0.0,7.198,0.0,11.738,2.729,7.774,6.058,8.728,11.738,2.695,0.0,0.0,0.0,0.0,117.6,0.0,167.0,42.101,0.022,0.775,104.621,103.8,105.5,0.544,104.63,104.165,105.135,105.5,103.8,5231.05,5190.0,5275.0,27.202,5231.5,5208.25,5256.75,5275.0,5190.0,0.4691716358599022
208,6,6.98,0.02,50,0.104,0.0,0.491,0.157,0.0,0.0,0.192,0.4,0.0,1.77,0.0,6.929,2.534,0.0,0.0,3.814,6.929,0.0,0.0,0.0,0.0,0.0,32.775,0.0,120.0,46.217,0.038,0.938,360.296,358.32,361.6,0.825,360.47,359.94,360.8,361.6,358.98,18014.8,17916.0,18080.0,41.265,18023.5,17997.0,18040.0,18080.0,17949.0,0.8781203771678336
208,7,7.4,0.02,84,0.148,0.0,0.721,0.214,0.008,0.0,0.28,0.551,0.0,2.253,0.0,8.731,3.009,0.151,0.0,4.74,8.731,0.0,0.0,0.0,0.0,0.0,40.1,0.0,155.0,52.607,0.041,0.957,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8313220575035513
208,8,6.66,0.02,92,0.172,0.0,0.58,0.196,0.107,0.0,0.27,0.58,0.0,2.839,0.0,8.432,2.973,2.12,0.0,4.939,8.432,0.0,0.0,0.0,0.0,0.0,53.875,0.0,152.0,55.13,0.038,0.933,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8063810643606428
208,9,9.12,0.02,99,0.467,0.0,1.587,0.345,0.455,0.226,0.621,0.756,0.0,5.943,0.0,13.464,3.217,5.988,4.27,7.76,10.327,0.0,0.0,0.0,0.0,0.0,96.8,0.0,175.5,48.446,0.045,0.986,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.5579911106431596
208,10,14.78,0.36,49,1.164,0.893,1.965,0.331,0.994,0.954,1.254,1.665,0.893,2.981,0.701,11.279,3.475,0.871,0.788,4.721,10.579,0.701,0.0,0.0,0.0,0.0,37.775,4.0,150.0,49.738,0.028,1.0,9.454,9.24,9.62,0.105,9.45,9.39,9.525,9.62,9.24,472.7,462.0,481.0,5.255,472.5,469.5,476.25,481.0,462.0,0.23333455742067716
208,11,11.08,0.02,29,0.265,0.0,0.806,0.268,0.201,0.0,0.427,0.806,0.0,3.973,0.0,9.714,3.489,4.003,0.0,7.079,9.714,0.0,0.0,0.0,0.0,0.0,71.125,0.0,172.5,61.179,0.032,0.995,134.078,132.8,134.78,0.427,134.04,133.855,134.405,134.78,133.62,6703.9,6640.0,6739.0,21.373,6702.0,6692.75,6720.25,6739.0,6681.0,0.7183997092833208
208,12,11.04,4.3,19,4.756,3.619,6.641,0.887,4.697,3.961,5.189,6.641,3.619,3.767,2.698,5.478,0.715,3.744,3.117,4.238,5.478,2.698,0.0,0.0,0.0,0.0,17.125,11.5,23.0,3.122,0.03,1.0,0.998,0.98,1.0,0.006,1.0,1.0,1.0,1.0,1.0,49.9,49.0,50.0,0.3,50.0,50.0,50.0,50.0,50.0,0.0026183739493072125
208,13,1.78,5.04,61,1.897,0.991,3.894,0.835,1.67,1.196,2.348,3.894,0.991,6.572,1.128,17.022,5.634,4.657,1.515,10.073,17.022,1.128,0.0,0.0,0.0,0.0,70.512,8.0,185.5,63.364,0.027,0.97,10.699,10.14,11.16,0.312,10.72,10.405,10.99,11.16,10.14,534.95,507.0,558.0,15.622,536.0,520.25,549.5,558.0,507.0,0.09341170350883214
208,14,2.48,5.44,38,1.924,1.469,4.027,0.63,1.707,1.582,1.961,2.202,1.469,3.079,1.349,15.067,3.119,1.941,1.625,2.578,2.684,1.349,0.0,0.0,0.0,0.0,24.7,6.5,133.0,33.648,0.028,0.995,5.119,4.78,5.5,0.203,5.09,4.935,5.265,5.5,4.78,255.95,239.0,275.0,10.151,254.5,246.75,263.25,275.0,239.0,0.09031437415604139
208,15,3.48,5.02,16,2.502,1.897,3.384,0.38,2.403,2.223,2.726,3.384,1.897,3.844,1.902,9.078,2.017,2.984,2.472,4.771,5.812,1.902,0.0,0.0,0.0,0.0,41.45,9.0,179.25,43.39,0.029,1.0,2.384,2.24,2.52,0.079,2.39,2.33,2.445,2.52,2.24,119.2,112.0,126.0,3.97,119.5,116.5,122.25,126.0,112.0,0.04382395499412911
208,16,13.18,0.02,95,10.065,2.856,66.527,13.336,6.605,4.543,9.834,14.775,2.856,27.463,17.977,66.119,10.884,24.887,19.642,29.203,40.243,17.977,0.0,0.0,0.0,0.0,172.4,111.0,198.5,22.488,0.045,0.998,397.214,396.04,397.76,0.467,397.32,396.905,397.57,397.76,396.04,19860.7,19802.0,19888.0,23.358,19866.0,19845.25,19878.5,19888.0,19802.0,3.4346441870123205e-06
208,17,5.78,0.4,93,11.94,5.808,16.35,2.646,12.143,10.137,13.443,16.35,5.808,30.959,23.515,39.301,4.405,29.85,28.23,34.861,39.301,23.515,0.0,0.0,0.0,0.0,158.2,91.0,187.5,22.222,0.025,0.991,43.322,42.62,44.08,0.424,43.28,42.945,43.635,44.08,42.62,2166.1,2131.0,2204.0,21.189,2164.0,2147.25,2181.75,2204.0,2131.0,3.2984697737665024e-07
208,18,12.96,2.44,95,5.042,3.352,8.331,1.316,4.746,4.097,5.533,6.872,3.352,4.547,2.399,14.022,2.747,3.637,3.059,4.454,5.139,2.399,0.0,0.0,0.0,0.0,22.912,11.5,89.5,17.709,0.025,1.0,3.296,3.1,3.42,0.072,3.29,3.275,3.34,3.42,3.2,164.8,155.0,171.0,3.6,164.5,163.75,167.0,171.0,160.0,0.0018319288743253474
208,19,6.66,0.02,26,0.046,0.0,0.287,0.087,0.0,0.0,0.028,0.028,0.0,0.912,0.0,5.696,1.728,0.0,0.0,0.565,0.565,0.0,0.0,0.0,0.0,0.0,18.175,0.0,113.5,34.425,0.029,0.891,196.268,194.96,197.56,0.753,196.42,195.655,196.885,197.56,194.96,9813.4,9748.0,9878.0,37.644,9821.0,9782.75,9844.25,9878.0,9748.0,0.9442440857855936
209,0,5.78,0.02,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.831,225.642,223.18,226.64,0.717,225.79,225.39,226.055,226.64,224.88,11282.1,11159.0,11332.0,35.84,11289.5,11269.5,11302.75,11332.0,11244.0,1.0
209,1,5.78,0.02,39,0.026,0.0,0.269,0.063,0.0,0.0,0.0,0.0,0.0,0.511,0.0,5.345,1.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.175,0.0,106.5,25.063,0.032,0.872,338.249,337.04,340.34,0.774,338.33,337.6,338.62,339.14,337.04,16912.45,16852.0,17017.0,38.715,16916.5,16880.0,16931.0,16957.0,16852.0,0.9683922512454188
209,2,6.66,0.66,26,1.433,0.838,3.874,0.779,1.251,0.975,1.442,1.602,0.838,4.714,0.739,16.073,4.361,4.176,0.999,5.845,8.143,0.739,0.0,0.0,0.0,0.0,61.975,3.75,153.75,49.042,0.029,1.0,6.579,6.38,6.92,0.125,6.57,6.515,6.62,6.72,6.38,328.95,319.0,346.0,6.241,328.5,325.75,331.0,336.0,319.0,0.16683676069075637
209,3,3.48,0.02,56,0.092,0.0,0.949,0.212,0.0,0.0,0.091,0.174,0.0,1.328,0.0,10.961,2.578,0.0,0.0,1.682,3.463,0.0,0.0,0.0,0.0,0.0,22.45,0.0,148.5,38.505,0.025,0.709,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8916672559206695
209,4,6.98,0.02,97,0.252,0.0,1.095,0.292,0.091,0.022,0.432,0.621,0.0,3.621,0.0,12.233,3.729,1.807,0.433,6.943,12.233,0.0,0.0,0.0,0.0,0.0,62.4,0.0,181.5,62.033,0.039,0.944,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.7295976983144615
209,5,7.4,0.02,84,0.148,0.0,0.721,0.214,0.008,0.0,0.28,0.551,0.0,2.253,0.0,8.731,3.009,0.151,0.0,4.74,8.731,0.0,0.0,0.0,0.0,0.0,40.1,0.0,155.0,52.607,0.041,0.957,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8313220575035513
209,6,6.66,0.02,92,0.172,0.0,0.58,0.196,0.107,0.0,0.27,0.58,0.0,2.839,0.0,8.432,2.973,2.12,0.0,4.939,8.432,0.0,0.0,0.0,0.0,0.0,53.875,0.0,152.0,55.13,0.038,0.933,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8063810643606428
209,7,11.08,0.02,79,0.677,0.0,2.009,0.548,0.541,0.292,0.852,1.538,0.0,6.859,0.0,12.615,3.694,7.162,4.861,9.887,12.615,0.0,0.0,0.0,0.0,0.0,102.45,0.0,188.0,49.071,0.045,0.995,379.409,377.78,380.26,0.66,379.45,379.115,379.905,380.26,378.26,18970.45,18889.0,19013.0,33.013,18972.5,18955.75,18995.25,19013.0,18913.0,0.42911149011460736
209,8,9.12,2.9,99,4.476,3.104,13.154,2.09,3.951,3.576,4.489,5.457,3.104,5.648,2.298,30.265,6.134,3.203,2.71,6.561,10.292,2.298,0.0,0.0,0.0,0.0,38.9,10.0,152.25,40.072,0.025,1.0,4.21,4.0,4.38,0.107,4.2,4.15,4.285,4.38,4.0,210.5,200.0,219.0,5.362,210.0,207.5,214.25,219.0,200.0,0.0037143363592350665
209,9,5.78,0.02,12,0.605,0.0,1.165,0.295,0.602,0.363,0.788,1.165,0.0,7.198,0.0,11.738,2.729,7.774,6.058,8.728,11.738,2.695,0.0,0.0,0.0,0.0,117.6,0.0,167.0,42.101,0.022,0.775,104.621,103.8,105.5,0.544,104.63,104.165,105.135,105.5,103.8,5231.05,5190.0,5275.0,27.202,5231.5,5208.25,5256.75,5275.0,5190.0,0.4691716358599022
209,10,12.3,0.02,23,0.641,0.141,1.208,0.322,0.537,0.429,0.995,1.208,0.141,7.224,2.205,11.56,2.693,6.613,5.81,9.699,11.56,2.205,0.0,0.0,0.0,0.0,111.725,41.0,163.5,37.509,0.03,0.998,95.568,94.82,96.12,0.313,95.64,95.32,95.86,96.12,94.82,4778.4,4741.0,4806.0,15.651,4782.0,4766.0,4793.0,4806.0,4741.0,0.4487124111865409
209,11,14.78,0.36,49,1.164,0.893,1.965,0.331,0.994,0.954,1.254,1.665,0.893,2.981,0.701,11.279,3.475,0.871,0.788,4.721,10.579,0.701,0.0,0.0,0.0,0.0,37.775,4.0,150.0,49.738,0.028,1.0,9.454,9.24,9.62,0.105,9.45,9.39,9.525,9.62,9.24,472.7,462.0,481.0,5.255,472.5,469.5,476.25,481.0,462.0,0.23333455742067716
209,12,1.78,5.04,61,1.897,0.991,3.894,0.835,1.67,1.196,2.348,3.894,0.991,6.572,1.128,17.022,5.634,4.657,1.515,10.073,17.022,1.128,0.0,0.0,0.0,0.0,70.512,8.0,185.5,63.364,0.027,0.97,10.699,10.14,11.16,0.312,10.72,10.405,10.99,11.16,10.14,534.95,507.0,558.0,15.622,536.0,520.25,549.5,558.0,507.0,0.09341170350883214
209,13,2.48,1.28,52,1.431,0.425,3.393,0.743,1.175,1.031,1.759,2.543,0.425,8.209,0.437,14.922,3.919,8.436,6.322,10.745,14.922,0.437,0.0,0.0,0.0,0.0,100.825,2.0,163.0,44.956,0.027,0.981,19.548,18.8,20.32,0.392,19.5,19.28,19.825,20.32,18.8,977.4,940.0,1016.0,19.615,975.0,964.0,991.25,1016.0,940.0,0.1672025114047825
209,14,2.5,4.28,73,2.883,1.35,8.548,1.89,2.157,1.752,3.08,4.607,1.35,8.386,1.471,25.762,6.782,6.751,2.975,10.657,18.337,1.471,0.0,0.0,0.0,0.0,73.962,7.0,170.25,47.09,0.027,0.99,9.564,9.18,9.94,0.238,9.58,9.39,9.7,9.94,9.18,478.2,459.0,497.0,11.889,479.0,469.5,485.0,497.0,459.0,0.027224071246282844
209,15,12.5,1.12,16,3.56,2.297,7.577,1.38,3.05,2.915,3.491,3.866,2.297,4.89,1.905,19.576,5.162,2.798,2.473,3.663,4.183,1.905,0.0,0.0,0.0,0.0,28.325,9.0,111.0,31.314,0.03,1.0,1.4,1.24,1.5,0.064,1.41,1.36,1.46,1.5,1.24,70.0,62.0,75.0,3.225,70.5,68.0,73.0,75.0,62.0,0.011679328415735758
209,16,5.78,0.02,39,0.026,0.0,0.269,0.063,0.0,0.0,0.0,0.0,0.0,0.511,0.0,5.345,1.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.175,0.0,106.5,25.063,0.032,0.872,338.249,337.04,340.34,0.774,338.33,337.6,338.62,339.14,337.04,16912.45,16852.0,17017.0,38.715,16916.5,16880.0,16931.0,16957.0,16852.0,0.9683922512454188
209,17,5.78,0.02,28,0.041,0.0,0.431,0.107,0.0,0.0,0.0,0.0,0.0,0.806,0.0,8.557,2.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.05,0.0,170.5,42.346,0.028,0.838,243.017,241.22,244.26,0.828,242.9,242.445,243.67,244.26,241.22,12150.85,12061.0,12213.0,41.384,12145.0,12122.25,12183.5,12213.0,12061.0,0.950599083635682
209,18,0.62,0.02,99,0.487,0.0,1.102,0.341,0.445,0.252,0.699,1.102,0.0,5.71,0.0,11.737,3.458,6.251,3.556,8.406,11.737,0.0,0.0,0.0,0.0,0.0,89.6,0.0,197.0,53.472,0.005,0.055,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.5437334760804337
209,19,9.12,0.02,50,0.013,0.0,0.196,0.044,0.0,0.0,0.0,0.0,0.0,0.261,0.0,3.89,0.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,77.5,17.561,0.038,0.981,279.933,279.0,280.92,0.547,279.94,279.475,280.365,280.92,279.0,13996.65,13950.0,14046.0,27.356,13997.0,13973.75,14018.25,14046.0,13950.0,0.983719836558982
210,0,5.78,0.02,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.831,225.642,223.18,226.64,0.717,225.79,225.39,226.055,226.64,224.88,11282.1,11159.0,11332.0,35.84,11289.5,11269.5,11302.75,11332.0,11244.0,1.0
210,1,9.12,0.02,50,0.013,0.0,0.196,0.044,0.0,0.0,0.0,0.0,0.0,0.261,0.0,3.89,0.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,77.5,17.561,0.038,0.981,279.933,279.0,280.92,0.547,279.94,279.475,280.365,280.92,279.0,13996.65,13950.0,14046.0,27.356,13997.0,13973.75,14018.25,14046.0,13950.0,0.983719836558982
210,2,1.64,0.02,39,0.069,0.0,0.673,0.158,0.0,0.0,0.021,0.021,0.0,1.144,0.0,9.754,2.41,0.0,0.0,0.427,0.427,0.0,0.0,0.0,0.0,0.0,21.325,0.0,167.5,43.185,0.013,0.354,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9175067627069334
210,3,13.5,1.1,39,2.73,2.093,3.928,0.467,2.65,2.375,2.904,3.413,2.093,2.36,1.747,4.203,0.655,2.217,1.831,2.468,2.983,1.747,0.0,0.0,0.0,0.0,12.775,8.0,26.0,4.424,0.029,1.0,2.88,2.72,3.0,0.068,2.89,2.85,2.925,3.0,2.76,144.0,136.0,150.0,3.421,144.5,142.5,146.25,150.0,138.0,0.03296446639207336
210,4,4.82,0.02,28,0.031,0.0,0.289,0.076,0.0,0.0,0.0,0.0,0.0,0.624,0.0,5.747,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.425,0.0,114.5,30.286,0.027,0.777,291.205,288.5,293.92,1.247,291.26,290.655,291.865,292.96,289.08,14560.25,14425.0,14696.0,62.352,14563.0,14532.75,14593.25,14648.0,14454.0,0.9615388316062761
210,5,7.38,3.78,56,4.003,2.793,6.009,0.764,3.811,3.411,4.403,5.443,2.793,3.678,2.542,8.054,1.406,3.114,2.784,4.015,4.754,2.542,0.0,0.0,0.0,0.0,20.038,11.25,60.5,10.971,0.028,1.0,2.566,2.26,2.76,0.097,2.57,2.54,2.62,2.68,2.44,128.3,113.0,138.0,4.849,128.5,127.0,131.0,134.0,122.0,0.006713427555072737
210,6,7.4,0.02,84,0.148,0.0,0.721,0.214,0.008,0.0,0.28,0.551,0.0,2.253,0.0,8.731,3.009,0.151,0.0,4.74,8.731,0.0,0.0,0.0,0.0,0.0,40.1,0.0,155.0,52.607,0.041,0.957,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8313220575035513
210,7,6.66,0.02,92,0.172,0.0,0.58,0.196,0.107,0.0,0.27,0.58,0.0,2.839,0.0,8.432,2.973,2.12,0.0,4.939,8.432,0.0,0.0,0.0,0.0,0.0,53.875,0.0,152.0,55.13,0.038,0.933,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8063810643606428
210,8,6.98,0.02,27,0.044,0.0,0.275,0.085,0.0,0.0,0.026,0.026,0.0,0.837,0.0,5.194,1.6,0.0,0.0,0.521,0.521,0.0,0.0,0.0,0.0,0.0,16.625,0.0,103.5,31.751,0.029,0.91,194.807,193.28,196.22,0.752,194.86,194.405,195.235,196.22,193.28,9740.35,9664.0,9811.0,37.602,9743.0,9720.25,9761.75,9811.0,9664.0,0.9467062593226465
210,9,0.62,0.02,99,0.487,0.0,1.102,0.341,0.445,0.252,0.699,1.102,0.0,5.71,0.0,11.737,3.458,6.251,3.556,8.406,11.737,0.0,0.0,0.0,0.0,0.0,89.6,0.0,197.0,53.472,0.005,0.055,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.5437334760804337
210,10,1.0,0.02,82,0.128,0.0,0.487,0.169,0.012,0.0,0.288,0.487,0.0,2.216,0.0,9.686,2.961,0.238,0.0,4.886,9.686,0.0,0.0,0.0,0.0,0.0,41.9,0.0,193.0,56.849,0.008,0.154,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8518425792577938
210,11,12.3,0.02,23,0.641,0.141,1.208,0.322,0.537,0.429,0.995,1.208,0.141,7.224,2.205,11.56,2.693,6.613,5.81,9.699,11.56,2.205,0.0,0.0,0.0,0.0,111.725,41.0,163.5,37.509,0.03,0.998,95.568,94.82,96.12,0.313,95.64,95.32,95.86,96.12,94.82,4778.4,4741.0,4806.0,15.651,4782.0,4766.0,4793.0,4806.0,4741.0,0.4487124111865409
210,12,11.08,3.2,79,4.95,3.935,6.218,0.675,4.924,4.541,5.307,6.218,3.935,4.075,2.812,7.12,0.908,3.923,3.499,4.392,4.991,2.812,0.0,0.0,0.0,0.0,20.725,12.0,57.25,9.227,0.026,1.0,2.555,2.36,2.76,0.104,2.52,2.5,2.615,2.76,2.36,127.75,118.0,138.0,5.195,126.0,125.0,130.75,138.0,118.0,0.0020555268040063127
210,13,14.88,0.36,49,1.172,0.769,1.855,0.278,1.135,0.947,1.266,1.619,0.769,3.095,0.705,9.078,2.403,2.662,0.786,4.656,9.078,0.705,0.0,0.0,0.0,0.0,41.338,3.5,125.5,38.715,0.028,1.0,9.398,9.16,9.62,0.123,9.37,9.31,9.47,9.62,9.16,469.9,458.0,481.0,6.172,468.5,465.5,473.5,481.0,458.0,0.23104115906405218
210,14,2.48,1.28,52,1.431,0.425,3.393,0.743,1.175,1.031,1.759,2.543,0.425,8.209,0.437,14.922,3.919,8.436,6.322,10.745,14.922,0.437,0.0,0.0,0.0,0.0,100.825,2.0,163.0,44.956,0.027,0.981,19.548,18.8,20.32,0.392,19.5,19.28,19.825,20.32,18.8,977.4,940.0,1016.0,19.615,975.0,964.0,991.25,1016.0,940.0,0.1672025114047825
210,15,6.66,0.66,26,1.433,0.838,3.874,0.779,1.251,0.975,1.442,1.602,0.838,4.714,0.739,16.073,4.361,4.176,0.999,5.845,8.143,0.739,0.0,0.0,0.0,0.0,61.975,3.75,153.75,49.042,0.029,1.0,6.579,6.38,6.92,0.125,6.57,6.515,6.62,6.72,6.38,328.95,319.0,346.0,6.241,328.5,325.75,331.0,336.0,319.0,0.16683676069075637
