generation,entity_id,field_ratio_threshold,J1,J0,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,avg_accum_field_coverage_per_neuron_mean,avg_accum_field_coverage_per_neuron_std,avg_accum_field_coverage_per_neuron_median,avg_accum_field_coverage_per_neuron_q1,avg_accum_field_coverage_per_neuron_q3,avg_accum_field_coverage_per_neuron_whishi,avg_accum_field_coverage_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,fitness
20,14,0.72,1.16,-0.78,49.161,48.071,50.485,0.567,49.299,48.751,49.405,50.171,48.071,28.385,26.432,29.584,0.712,28.364,28.05,28.841,29.584,27.57,0.326,0.003,3.29,0.703,102.161,98.684,106.994,2.229,0.001,0.019,113.884,113.08,114.68,0.378,113.82,113.71,114.145,114.68,113.08,35.956,0.005,35.956,35.953,35.959,35.966,35.948,5694.2,5654.0,5734.0,18.907,5691.0,5685.5,5707.25,5734.0,5654.0,2.052202583351698e-27
20,15,0.33,0.54,-0.28,49.217,48.081,50.199,0.61,49.349,48.943,49.68,50.199,48.081,28.354,27.339,29.395,0.644,28.436,27.871,28.831,29.395,27.339,0.581,0.009,2.416,0.785,101.412,96.357,106.678,2.84,0.001,0.02,113.79,112.7,114.3,0.347,113.89,113.73,114.005,114.3,113.44,35.956,0.003,35.956,35.953,35.957,35.962,35.95,5689.5,5635.0,5715.0,17.339,5694.5,5686.5,5700.25,5715.0,5672.0,1.9132904560079304e-27
20,16,0.72,1.16,-0.6,49.116,46.164,50.356,1.009,49.428,48.594,49.933,50.356,47.685,28.368,27.287,29.474,0.562,28.481,27.969,28.729,29.474,27.287,0.249,0.0,3.113,0.662,100.791,95.918,104.62,2.439,0.001,0.02,114.022,113.38,114.8,0.359,113.96,113.855,114.225,114.66,113.38,35.957,0.004,35.957,35.955,35.961,35.964,35.947,5701.1,5669.0,5740.0,17.969,5698.0,5692.75,5711.25,5733.0,5669.0,2.170693646496744e-27
20,17,0.44,0.64,-0.4,49.044,47.452,50.189,0.698,49.283,48.65,49.473,50.189,47.452,28.42,26.694,29.402,0.601,28.418,28.158,28.931,29.402,27.672,0.335,0.013,1.985,0.529,102.455,96.892,106.666,2.409,0.001,0.019,113.912,113.04,114.42,0.371,113.99,113.685,114.205,114.42,113.04,35.958,0.004,35.958,35.956,35.96,35.964,35.952,5695.6,5652.0,5721.0,18.559,5699.5,5684.25,5710.25,5721.0,5652.0,2.3755617428867263e-27
20,18,0.61,0.64,-0.8,49.096,47.534,50.384,0.741,49.11,48.875,49.669,50.384,47.9,28.028,25.387,29.235,0.805,28.211,27.893,28.384,28.757,27.658,0.474,0.003,3.214,0.729,99.5,93.888,106.469,2.703,0.001,0.019,114.003,113.4,114.4,0.299,114.03,113.775,114.23,114.4,113.4,35.959,0.005,35.96,35.956,35.961,35.969,35.949,5700.15,5670.0,5720.0,14.974,5701.5,5688.75,5711.5,5720.0,5670.0,2.2263517443277835e-27
20,19,0.12,0.14,-0.38,48.766,47.269,49.891,0.761,48.79,48.265,49.379,49.891,47.269,28.38,26.98,29.433,0.503,28.365,28.123,28.634,29.113,27.862,0.219,0.0,1.884,0.407,101.613,94.994,106.631,2.629,0.001,0.019,114.019,113.08,114.6,0.402,114.05,113.885,114.36,114.6,113.3,35.957,0.004,35.957,35.954,35.959,35.963,35.946,5700.95,5654.0,5730.0,20.081,5702.5,5694.25,5718.0,5730.0,5665.0,3.359767998515824e-27
21,0,0.12,0.14,-0.8,48.658,46.89,49.686,0.817,48.862,47.955,49.333,49.686,46.89,28.618,26.493,30.61,0.957,28.629,27.926,29.141,30.61,26.493,0.477,0.021,3.037,0.748,101.582,95.763,106.155,2.845,0.001,0.019,113.852,113.16,114.58,0.359,113.89,113.68,114.1,114.58,113.16,35.957,0.006,35.958,35.953,35.961,35.967,35.944,5692.6,5658.0,5729.0,17.943,5694.5,5684.0,5705.0,5729.0,5658.0,3.845764729205675e-27
21,1,0.12,0.14,-0.58,49.43,48.531,50.21,0.415,49.431,49.261,49.677,50.21,48.66,28.381,27.607,29.027,0.429,28.366,28.101,28.746,29.027,27.607,0.412,0.003,3.189,0.773,101.498,97.093,105.201,2.461,0.001,0.019,113.951,113.22,114.56,0.383,113.98,113.61,114.305,114.56,113.22,35.958,0.004,35.958,35.955,35.961,35.966,35.95,5697.55,5661.0,5728.0,19.153,5699.0,5680.5,5715.25,5728.0,5661.0,1.465214583364727e-27
21,2,0.24,0.96,-0.62,48.852,46.987,49.978,0.789,49.048,48.391,49.392,49.978,46.987,28.212,26.476,30.074,0.674,28.208,27.814,28.511,28.86,27.578,0.288,0.028,2.015,0.466,101.054,94.418,107.827,3.36,0.001,0.019,113.986,113.58,114.9,0.34,113.87,113.74,114.235,114.9,113.58,35.96,0.005,35.96,35.957,35.962,35.969,35.951,5699.3,5679.0,5745.0,17.0,5693.5,5687.0,5711.75,5745.0,5679.0,3.0167453912752225e-27
21,3,0.04,0.66,-0.18,49.185,48.13,50.559,0.565,49.109,48.775,49.449,50.173,48.13,28.406,27.355,29.426,0.519,28.358,28.143,28.689,29.426,27.355,0.795,0.024,3.503,1.022,101.971,95.618,107.349,3.301,0.001,0.02,113.991,113.32,114.58,0.38,114.01,113.66,114.37,114.58,113.32,35.955,0.005,35.956,35.95,35.96,35.964,35.946,5699.55,5666.0,5729.0,19.001,5700.5,5683.0,5718.5,5729.0,5666.0,1.9898250143988147e-27
21,4,0.35,0.66,-0.64,49.308,47.689,50.161,0.645,49.473,48.927,49.794,50.161,47.689,28.255,26.969,28.94,0.527,28.347,27.96,28.713,28.94,26.969,0.654,0.022,3.108,0.892,102.977,97.934,110.296,2.635,0.001,0.019,114.084,113.72,114.68,0.255,114.03,113.9,114.185,114.6,113.72,35.957,0.005,35.957,35.954,35.962,35.965,35.946,5704.2,5686.0,5734.0,12.726,5701.5,5695.0,5709.25,5730.0,5686.0,1.70675971644741e-27
21,5,0.12,1.26,-0.74,49.23,47.753,50.597,0.684,49.306,48.838,49.654,50.597,47.753,28.836,27.555,30.246,0.653,28.785,28.534,29.12,29.968,27.855,0.274,0.01,1.396,0.351,102.071,97.409,107.845,2.698,0.001,0.019,113.97,113.0,115.0,0.474,113.96,113.77,114.21,114.7,113.22,35.956,0.005,35.954,35.952,35.96,35.968,35.948,5698.5,5650.0,5750.0,23.693,5698.0,5688.5,5710.5,5735.0,5661.0,1.881790383673355e-27
21,6,0.42,0.62,-0.44,49.122,47.008,50.817,0.918,49.183,48.635,49.782,50.817,47.008,28.359,27.167,29.512,0.654,28.442,28.051,28.779,29.512,27.167,0.341,0.026,3.097,0.679,101.799,93.783,108.049,3.454,0.001,0.02,114.031,113.16,114.74,0.412,113.99,113.835,114.26,114.74,113.46,35.958,0.005,35.958,35.955,35.962,35.966,35.944,5701.55,5658.0,5737.0,20.607,5699.5,5691.75,5713.0,5737.0,5673.0,2.1530401101817564e-27
21,7,0.73,1.52,-0.4,49.13,47.772,50.189,0.67,49.161,48.653,49.727,50.189,47.772,28.528,27.354,29.433,0.495,28.506,28.269,28.779,29.433,27.591,0.346,0.016,2.23,0.601,101.107,95.639,105.516,2.604,0.001,0.02,113.777,112.76,114.46,0.38,113.8,113.595,114.035,114.46,113.2,35.956,0.005,35.955,35.951,35.959,35.969,35.949,5688.85,5638.0,5723.0,18.995,5690.0,5679.75,5701.75,5723.0,5660.0,2.1319238958924537e-27
21,8,0.74,1.0,-0.32,49.151,47.837,50.317,0.658,49.286,48.785,49.575,50.317,47.837,28.522,27.223,30.269,0.65,28.518,28.153,28.777,29.309,27.223,0.386,0.006,1.854,0.532,100.904,95.326,114.061,3.623,0.001,0.02,113.814,112.92,114.34,0.339,113.81,113.61,114.09,114.34,112.92,35.958,0.004,35.958,35.953,35.962,35.964,35.949,5690.7,5646.0,5717.0,16.968,5690.5,5680.5,5704.5,5717.0,5646.0,2.0764584825338344e-27
21,9,0.77,0.36,-0.58,49.078,47.421,49.84,0.563,49.316,48.725,49.449,49.84,48.278,28.446,26.258,29.466,0.691,28.591,28.124,28.927,29.466,27.561,0.571,0.003,1.962,0.605,102.405,98.074,108.497,3.181,0.001,0.019,113.984,113.3,114.46,0.281,113.97,113.83,114.175,114.46,113.54,35.955,0.004,35.956,35.952,35.958,35.962,35.947,5699.2,5665.0,5723.0,14.073,5698.5,5691.5,5708.75,5723.0,5677.0,2.2759361377945264e-27
21,10,0.61,0.46,-0.22,49.091,48.102,50.39,0.558,49.087,48.713,49.335,49.868,48.102,28.633,27.148,29.881,0.651,28.642,28.437,28.895,29.571,28.353,0.294,0.006,2.357,0.618,101.219,94.284,108.899,3.284,0.001,0.02,113.944,113.32,114.52,0.379,114.03,113.575,114.225,114.52,113.32,35.955,0.004,35.955,35.951,35.957,35.962,35.949,5697.2,5666.0,5726.0,18.965,5701.5,5678.75,5711.25,5726.0,5666.0,2.2383698792608438e-27
21,11,0.61,0.64,-0.8,49.096,47.534,50.384,0.741,49.11,48.875,49.669,50.384,47.9,28.028,25.387,29.235,0.805,28.211,27.893,28.384,28.757,27.658,0.474,0.003,3.214,0.729,99.5,93.888,106.469,2.703,0.001,0.019,114.003,113.4,114.4,0.299,114.03,113.775,114.23,114.4,113.4,35.959,0.005,35.96,35.956,35.961,35.969,35.949,5700.15,5670.0,5720.0,14.974,5701.5,5688.75,5711.5,5720.0,5670.0,2.2263517443277835e-27
21,12,0.72,1.16,-0.44,49.107,47.57,50.423,0.685,49.318,48.644,49.557,50.423,47.57,28.423,27.736,29.327,0.472,28.334,28.029,28.776,29.327,27.736,0.312,0.003,1.791,0.504,101.341,98.455,106.828,2.232,0.001,0.02,113.924,113.3,114.72,0.362,113.92,113.7,114.18,114.72,113.3,35.957,0.003,35.958,35.955,35.96,35.961,35.949,5696.2,5665.0,5736.0,18.088,5696.0,5685.0,5709.0,5736.0,5665.0,2.1958186263393974e-27
21,13,0.54,0.16,-0.74,49.137,47.858,49.993,0.518,49.27,48.77,49.505,49.993,47.858,28.452,27.215,29.447,0.666,28.553,28.115,28.989,29.447,27.215,0.35,0.009,2.364,0.538,101.317,97.423,108.898,3.147,0.001,0.019,114.058,113.44,114.84,0.395,114.11,113.725,114.27,114.84,113.44,35.96,0.005,35.961,35.957,35.963,35.97,35.95,5702.9,5672.0,5742.0,19.746,5705.5,5686.25,5713.5,5742.0,5672.0,2.1136590447620942e-27
21,14,0.3,0.64,-0.8,49.139,47.552,50.036,0.599,49.352,48.924,49.422,50.036,48.52,28.466,27.316,30.072,0.616,28.425,28.141,28.725,29.433,27.316,0.467,0.024,3.057,0.865,101.942,97.529,107.629,2.847,0.001,0.019,113.891,113.2,114.72,0.429,113.86,113.595,114.225,114.72,113.2,35.956,0.005,35.957,35.95,35.96,35.965,35.947,5694.55,5660.0,5736.0,21.437,5693.0,5679.75,5711.25,5736.0,5660.0,2.1091240737090903e-27
21,15,0.72,1.16,-0.8,49.015,46.893,50.321,0.875,49.285,48.431,49.612,50.321,46.893,28.612,27.19,29.628,0.708,28.703,28.183,29.145,29.628,27.19,0.393,0.013,2.594,0.629,102.137,97.5,110.776,3.207,0.001,0.019,114.011,113.56,114.4,0.19,114.01,113.915,114.065,114.28,113.78,35.955,0.004,35.954,35.952,35.957,35.962,35.948,5700.55,5678.0,5720.0,9.521,5700.5,5695.75,5703.25,5714.0,5689.0,2.4621685042805883e-27
21,16,0.59,0.64,-0.4,48.98,47.548,49.866,0.679,49.171,48.6,49.543,49.866,47.548,28.284,27.175,29.856,0.746,28.297,27.731,28.684,29.856,27.175,0.627,0.015,4.991,1.116,101.721,97.377,107.219,2.646,0.001,0.019,114.1,113.5,114.78,0.32,114.04,113.93,114.37,114.78,113.5,35.958,0.004,35.958,35.957,35.963,35.965,35.95,5705.0,5675.0,5739.0,16.006,5702.0,5696.5,5718.5,5739.0,5675.0,2.5719427242148296e-27
21,17,0.51,1.16,-0.78,49.183,48.205,50.392,0.631,49.165,48.697,49.691,50.392,48.205,28.382,26.496,29.367,0.787,28.631,28.18,28.958,29.367,27.026,0.451,0.0,3.608,0.866,101.879,96.556,106.855,2.257,0.001,0.019,113.946,113.02,114.7,0.466,114.0,113.535,114.285,114.7,113.02,35.957,0.004,35.957,35.955,35.96,35.965,35.951,5697.3,5651.0,5735.0,23.324,5700.0,5676.75,5714.25,5735.0,5651.0,1.995995868179506e-27
21,18,0.22,0.96,-0.42,49.05,47.367,50.316,0.752,49.125,48.462,49.563,50.316,47.367,28.506,27.016,29.605,0.581,28.568,28.233,28.89,29.605,27.716,0.406,0.003,4.895,1.05,103.249,97.233,125.0,5.966,0.001,0.019,113.847,113.36,114.38,0.271,113.89,113.68,114.03,114.38,113.36,35.955,0.005,35.955,35.952,35.96,35.967,35.946,5692.35,5668.0,5719.0,13.551,5694.5,5684.0,5701.5,5719.0,5668.0,2.3558087274279618e-27
21,19,0.44,0.36,-0.62,49.113,47.717,50.058,0.619,49.237,48.601,49.529,50.058,47.717,28.459,27.185,29.649,0.699,28.595,27.938,28.925,29.649,27.185,0.45,0.0,4.497,1.005,101.845,96.618,109.778,3.388,0.001,0.019,113.943,113.36,114.74,0.368,113.92,113.615,114.25,114.74,113.36,35.957,0.006,35.959,35.951,35.961,35.966,35.946,5697.15,5668.0,5737.0,18.424,5696.0,5680.75,5712.5,5737.0,5668.0,2.177849444875751e-27
22,0,0.12,0.14,-0.8,48.658,46.89,49.686,0.817,48.862,47.955,49.333,49.686,46.89,28.618,26.493,30.61,0.957,28.629,27.926,29.141,30.61,26.493,0.477,0.021,3.037,0.748,101.582,95.763,106.155,2.845,0.001,0.019,113.852,113.16,114.58,0.359,113.89,113.68,114.1,114.58,113.16,35.957,0.006,35.958,35.953,35.961,35.967,35.944,5692.6,5658.0,5729.0,17.943,5694.5,5684.0,5705.0,5729.0,5658.0,3.845764729205675e-27
22,1,0.57,0.96,-0.78,48.974,47.647,50.24,0.688,49.169,48.436,49.43,50.24,47.647,28.539,27.197,30.517,0.674,28.598,28.282,28.863,29.049,27.521,0.253,0.012,1.904,0.407,102.302,97.334,109.351,3.093,0.001,0.019,113.959,113.08,114.66,0.432,113.95,113.595,114.38,114.66,113.08,35.956,0.005,35.955,35.952,35.959,35.967,35.945,5697.95,5654.0,5733.0,21.609,5697.5,5679.75,5719.0,5733.0,5654.0,2.5911870039494507e-27
22,2,0.59,0.64,-0.8,48.792,45.979,49.825,0.936,49.058,48.454,49.433,49.825,47.402,28.398,26.226,29.507,0.675,28.526,28.094,28.741,29.507,27.655,0.311,0.009,2.744,0.641,101.723,98.13,108.05,2.507,0.001,0.019,113.758,113.1,114.44,0.442,113.79,113.31,114.105,114.44,113.1,35.957,0.006,35.958,35.951,35.963,35.968,35.947,5687.9,5655.0,5722.0,22.122,5689.5,5665.5,5705.25,5722.0,5655.0,3.2544089348052875e-27
22,3,0.72,0.64,-0.8,49.178,47.167,50.0,0.666,49.389,48.842,49.611,50.0,48.062,28.492,26.794,29.286,0.573,28.664,28.288,28.839,29.286,27.927,0.278,0.012,1.591,0.363,101.076,93.494,105.224,2.767,0.001,0.019,114.154,113.56,114.9,0.385,114.05,113.9,114.39,114.9,113.56,35.956,0.005,35.955,35.953,35.96,35.962,35.949,5707.7,5678.0,5745.0,19.269,5702.5,5695.0,5719.5,5745.0,5678.0,2.0088991963868837e-27
22,4,0.22,0.96,-0.42,49.05,47.367,50.316,0.752,49.125,48.462,49.563,50.316,47.367,28.506,27.016,29.605,0.581,28.568,28.233,28.89,29.605,27.716,0.406,0.003,4.895,1.05,103.249,97.233,125.0,5.966,0.001,0.019,113.847,113.36,114.38,0.271,113.89,113.68,114.03,114.38,113.36,35.955,0.005,35.955,35.952,35.96,35.967,35.946,5692.35,5668.0,5719.0,13.551,5694.5,5684.0,5701.5,5719.0,5668.0,2.3558087274279618e-27
22,5,0.77,0.36,-0.58,49.078,47.421,49.84,0.563,49.316,48.725,49.449,49.84,48.278,28.446,26.258,29.466,0.691,28.591,28.124,28.927,29.466,27.561,0.571,0.003,1.962,0.605,102.405,98.074,108.497,3.181,0.001,0.019,113.984,113.3,114.46,0.281,113.97,113.83,114.175,114.46,113.54,35.955,0.004,35.956,35.952,35.958,35.962,35.947,5699.2,5665.0,5723.0,14.073,5698.5,5691.5,5708.75,5723.0,5677.0,2.2759361377945264e-27
22,6,0.61,0.46,-0.22,49.091,48.102,50.39,0.558,49.087,48.713,49.335,49.868,48.102,28.633,27.148,29.881,0.651,28.642,28.437,28.895,29.571,28.353,0.294,0.006,2.357,0.618,101.219,94.284,108.899,3.284,0.001,0.02,113.944,113.32,114.52,0.379,114.03,113.575,114.225,114.52,113.32,35.955,0.004,35.955,35.951,35.957,35.962,35.949,5697.2,5666.0,5726.0,18.965,5701.5,5678.75,5711.25,5726.0,5666.0,2.2383698792608438e-27
22,7,0.61,0.64,-0.8,49.096,47.534,50.384,0.741,49.11,48.875,49.669,50.384,47.9,28.028,25.387,29.235,0.805,28.211,27.893,28.384,28.757,27.658,0.474,0.003,3.214,0.729,99.5,93.888,106.469,2.703,0.001,0.019,114.003,113.4,114.4,0.299,114.03,113.775,114.23,114.4,113.4,35.959,0.005,35.96,35.956,35.961,35.969,35.949,5700.15,5670.0,5720.0,14.974,5701.5,5688.75,5711.5,5720.0,5670.0,2.2263517443277835e-27
22,8,0.72,1.16,-0.44,49.107,47.57,50.423,0.685,49.318,48.644,49.557,50.423,47.57,28.423,27.736,29.327,0.472,28.334,28.029,28.776,29.327,27.736,0.312,0.003,1.791,0.504,101.341,98.455,106.828,2.232,0.001,0.02,113.924,113.3,114.72,0.362,113.92,113.7,114.18,114.72,113.3,35.957,0.003,35.958,35.955,35.96,35.961,35.949,5696.2,5665.0,5736.0,18.088,5696.0,5685.0,5709.0,5736.0,5665.0,2.1958186263393974e-27
22,9,0.36,0.36,-0.62,48.92,46.456,50.149,0.957,49.279,48.864,49.504,50.149,48.854,28.552,26.893,29.439,0.643,28.72,28.459,28.941,29.439,28.353,0.124,0.012,0.245,0.071,102.29,96.809,112.524,3.693,0.001,0.019,113.997,113.4,114.48,0.292,114.05,113.82,114.245,114.48,113.4,35.958,0.004,35.957,35.956,35.96,35.965,35.951,5699.85,5670.0,5724.0,14.609,5702.5,5691.0,5712.25,5724.0,5670.0,2.7742105212868844e-27
22,10,0.42,0.62,-0.44,49.122,47.008,50.817,0.918,49.183,48.635,49.782,50.817,47.008,28.359,27.167,29.512,0.654,28.442,28.051,28.779,29.512,27.167,0.341,0.026,3.097,0.679,101.799,93.783,108.049,3.454,0.001,0.02,114.031,113.16,114.74,0.412,113.99,113.835,114.26,114.74,113.46,35.958,0.005,35.958,35.955,35.962,35.966,35.944,5701.55,5658.0,5737.0,20.607,5699.5,5691.75,5713.0,5737.0,5673.0,2.1530401101817564e-27
22,11,0.73,1.52,-0.4,49.13,47.772,50.189,0.67,49.161,48.653,49.727,50.189,47.772,28.528,27.354,29.433,0.495,28.506,28.269,28.779,29.433,27.591,0.346,0.016,2.23,0.601,101.107,95.639,105.516,2.604,0.001,0.02,113.777,112.76,114.46,0.38,113.8,113.595,114.035,114.46,113.2,35.956,0.005,35.955,35.951,35.959,35.969,35.949,5688.85,5638.0,5723.0,18.995,5690.0,5679.75,5701.75,5723.0,5660.0,2.1319238958924537e-27
22,12,0.54,0.16,-0.74,49.137,47.858,49.993,0.518,49.27,48.77,49.505,49.993,47.858,28.452,27.215,29.447,0.666,28.553,28.115,28.989,29.447,27.215,0.35,0.009,2.364,0.538,101.317,97.423,108.898,3.147,0.001,0.019,114.058,113.44,114.84,0.395,114.11,113.725,114.27,114.84,113.44,35.96,0.005,35.961,35.957,35.963,35.97,35.95,5702.9,5672.0,5742.0,19.746,5705.5,5686.25,5713.5,5742.0,5672.0,2.1136590447620942e-27
22,13,0.3,0.64,-0.8,49.139,47.552,50.036,0.599,49.352,48.924,49.422,50.036,48.52,28.466,27.316,30.072,0.616,28.425,28.141,28.725,29.433,27.316,0.467,0.024,3.057,0.865,101.942,97.529,107.629,2.847,0.001,0.019,113.891,113.2,114.72,0.429,113.86,113.595,114.225,114.72,113.2,35.956,0.005,35.957,35.95,35.96,35.965,35.947,5694.55,5660.0,5736.0,21.437,5693.0,5679.75,5711.25,5736.0,5660.0,2.1091240737090903e-27
22,14,0.74,0.72,-0.32,48.946,47.537,50.069,0.667,49.047,48.472,49.517,50.069,47.537,28.487,26.527,29.281,0.597,28.557,28.159,28.942,29.281,27.895,0.224,0.018,1.991,0.411,103.302,98.063,111.171,3.459,0.001,0.02,114.027,113.38,114.74,0.369,113.98,113.735,114.375,114.74,113.38,35.959,0.004,35.959,35.957,35.963,35.968,35.951,5701.35,5669.0,5737.0,18.47,5699.0,5686.75,5718.75,5737.0,5669.0,2.6839780573976195e-27
22,15,0.51,1.16,-0.78,49.183,48.205,50.392,0.631,49.165,48.697,49.691,50.392,48.205,28.382,26.496,29.367,0.787,28.631,28.18,28.958,29.367,27.026,0.451,0.0,3.608,0.866,101.879,96.556,106.855,2.257,0.001,0.019,113.946,113.02,114.7,0.466,114.0,113.535,114.285,114.7,113.02,35.957,0.004,35.957,35.955,35.96,35.965,35.951,5697.3,5651.0,5735.0,23.324,5700.0,5676.75,5714.25,5735.0,5651.0,1.995995868179506e-27
22,16,0.22,0.96,-0.22,49.066,47.55,50.261,0.693,49.162,48.638,49.425,50.261,47.55,28.504,27.478,29.586,0.612,28.583,27.954,29.002,29.586,27.478,0.247,0.012,1.183,0.324,102.043,97.843,108.141,2.822,0.001,0.02,113.831,113.18,114.3,0.31,113.83,113.6,114.11,114.3,113.18,35.957,0.006,35.958,35.954,35.96,35.965,35.947,5691.55,5659.0,5715.0,15.519,5691.5,5680.0,5705.5,5715.0,5659.0,2.3103376462463224e-27
22,17,0.61,0.46,-0.14,48.966,47.439,49.911,0.568,49.045,48.84,49.289,49.911,48.569,28.39,26.548,29.666,0.627,28.524,28.205,28.666,28.999,27.584,0.107,0.013,0.352,0.09,102.188,98.125,106.194,2.255,0.001,0.022,113.99,113.22,114.64,0.376,114.0,113.87,114.27,114.64,113.44,35.958,0.005,35.958,35.955,35.961,35.968,35.951,5699.5,5661.0,5732.0,18.808,5700.0,5693.5,5713.5,5732.0,5672.0,2.6181874416374656e-27
22,18,0.61,1.0,-0.32,48.879,47.429,49.81,0.618,49.025,48.52,49.4,49.81,47.429,28.65,27.765,29.647,0.482,28.59,28.377,29.089,29.647,27.765,0.246,0.032,2.917,0.615,102.32,97.869,108.462,2.943,0.001,0.02,114.011,113.64,114.58,0.268,113.98,113.78,114.15,114.58,113.64,35.956,0.005,35.957,35.953,35.959,35.965,35.947,5700.55,5682.0,5729.0,13.422,5699.0,5689.0,5707.5,5729.0,5682.0,2.919428894778849e-27
22,19,0.74,0.64,-0.8,48.837,46.558,49.766,0.786,49.042,48.371,49.37,49.766,47.548,28.328,26.718,30.013,0.804,28.385,27.82,28.799,30.013,26.718,0.439,0.012,2.888,0.682,102.403,94.248,107.636,3.281,0.001,0.02,113.862,112.86,115.2,0.491,113.78,113.64,114.095,114.44,112.98,35.955,0.005,35.957,35.951,35.959,35.962,35.947,5693.1,5643.0,5760.0,24.55,5689.0,5682.0,5704.75,5722.0,5649.0,3.0751350260706228e-27
23,0,0.12,0.14,-0.8,48.658,46.89,49.686,0.817,48.862,47.955,49.333,49.686,46.89,28.618,26.493,30.61,0.957,28.629,27.926,29.141,30.61,26.493,0.477,0.021,3.037,0.748,101.582,95.763,106.155,2.845,0.001,0.019,113.852,113.16,114.58,0.359,113.89,113.68,114.1,114.58,113.16,35.957,0.006,35.958,35.953,35.961,35.967,35.944,5692.6,5658.0,5729.0,17.943,5694.5,5684.0,5705.0,5729.0,5658.0,3.845764729205675e-27
23,1,0.59,0.64,-0.68,49.126,47.95,50.192,0.555,49.133,48.622,49.612,50.192,47.95,28.613,27.739,29.455,0.474,28.673,28.264,28.889,29.455,27.739,0.314,0.009,1.977,0.546,101.561,98.533,107.321,2.411,0.001,0.019,113.862,113.24,114.92,0.417,113.98,113.5,114.16,114.92,113.24,35.957,0.004,35.958,35.954,35.96,35.966,35.952,5693.1,5662.0,5746.0,20.868,5699.0,5675.0,5708.0,5746.0,5662.0,2.1437161341601004e-27
23,2,0.74,0.64,-0.8,48.837,46.558,49.766,0.786,49.042,48.371,49.37,49.766,47.548,28.328,26.718,30.013,0.804,28.385,27.82,28.799,30.013,26.718,0.439,0.012,2.888,0.682,102.403,94.248,107.636,3.281,0.001,0.02,113.862,112.86,115.2,0.491,113.78,113.64,114.095,114.44,112.98,35.955,0.005,35.957,35.951,35.959,35.962,35.947,5693.1,5643.0,5760.0,24.55,5689.0,5682.0,5704.75,5722.0,5649.0,3.0751350260706228e-27
23,3,0.61,1.0,-0.32,48.879,47.429,49.81,0.618,49.025,48.52,49.4,49.81,47.429,28.65,27.765,29.647,0.482,28.59,28.377,29.089,29.647,27.765,0.246,0.032,2.917,0.615,102.32,97.869,108.462,2.943,0.001,0.02,114.011,113.64,114.58,0.268,113.98,113.78,114.15,114.58,113.64,35.956,0.005,35.957,35.953,35.959,35.965,35.947,5700.55,5682.0,5729.0,13.422,5699.0,5689.0,5707.5,5729.0,5682.0,2.919428894778849e-27
23,4,0.36,0.36,-0.62,48.92,46.456,50.149,0.957,49.279,48.864,49.504,50.149,48.854,28.552,26.893,29.439,0.643,28.72,28.459,28.941,29.439,28.353,0.124,0.012,0.245,0.071,102.29,96.809,112.524,3.693,0.001,0.019,113.997,113.4,114.48,0.292,114.05,113.82,114.245,114.48,113.4,35.958,0.004,35.957,35.956,35.96,35.965,35.951,5699.85,5670.0,5724.0,14.609,5702.5,5691.0,5712.25,5724.0,5670.0,2.7742105212868844e-27
23,5,0.74,0.72,-0.32,48.946,47.537,50.069,0.667,49.047,48.472,49.517,50.069,47.537,28.487,26.527,29.281,0.597,28.557,28.159,28.942,29.281,27.895,0.224,0.018,1.991,0.411,103.302,98.063,111.171,3.459,0.001,0.02,114.027,113.38,114.74,0.369,113.98,113.735,114.375,114.74,113.38,35.959,0.004,35.959,35.957,35.963,35.968,35.951,5701.35,5669.0,5737.0,18.47,5699.0,5686.75,5718.75,5737.0,5669.0,2.6839780573976195e-27
